N,0.320423424243927,0.455605685710907,1.474615032748261e-06,0.3907261788845062,0.5025193095207214,-0.05117664486169815,0.41288337111473083,0.6080945730209351,-0.11128540337085724,0.362881600856781,0.7073835134506226,-0.15794827044010162,0.3076278567314148,0.7771284580230713,-0.20418860018253326,0.43890294432640076,0.5052587985992432,-0.20292407274246216,0.446999728679657,0.6820641160011292,-0.2682957947254181,0.4450410008430481,0.7947520613670349,-0.29977118968963623,0.4344847500324249,0.8755202889442444,-0.31674522161483765,0.3705976605415344,0.4812692403793335,-0.2025296539068222,0.38235560059547424,0.6699355244636536,-0.27031174302101135,0.39329439401626587,0.7984393835067749,-0.28792649507522583,0.3960927724838257,0.8766529560089111,-0.30051693320274353,0.3008371889591217,0.4895009994506836,-0.19493713974952698,0.28577664494514465,0.6952936053276062,-0.23875373601913452,0.31388211250305176,0.7344171404838562,-0.22757506370544434,0.3384900689125061,0.7203235030174255,-0.21818499267101288,0.24106232821941376,0.5191805958747864,-0.19042427837848663,0.2414540797472,0.6718735098838806,-0.21401453018188477,0.2676755487918854,0.6941648125648499,-0.20286785066127777,0.28581899404525757,0.6795527935028076,-0.1944306343793869
N,0.2807319164276123,0.4327949285507202,1.5901770211712574e-06,0.36050930619239807,0.4770558476448059,-0.03151504322886467,0.40240657329559326,0.5701691508293152,-0.08142199367284775,0.37520018219947815,0.6828961968421936,-0.1244305744767189,0.33770933747291565,0.7665947079658508,-0.16897331178188324,0.4400970935821533,0.49094197154045105,-0.15336017310619354,0.4546700417995453,0.669016420841217,-0.21660959720611572,0.44455382227897644,0.7870762944221497,-0.25837740302085876,0.4277411103248596,0.8788260817527771,-0.28447529673576355,0.37064898014068604,0.468363493680954,-0.1628004014492035,0.3877580463886261,0.6646289825439453,-0.22402235865592957,0.386266827583313,0.7942254543304443,-0.24616768956184387,0.3743070363998413,0.8805456161499023,-0.26295050978660583,0.2992909550666809,0.4795076251029968,-0.16702820360660553,0.29096758365631104,0.6868364810943604,-0.20304685831069946,0.2985677123069763,0.7531099319458008,-0.19654898345470428,0.3014172911643982,0.766402006149292,-0.1928347796201706,0.24142609536647797,0.5098196268081665,-0.17386192083358765,0.24339279532432556,0.6683847308158875,-0.19111329317092896,0.260679692029953,0.7083079218864441,-0.18070067465305328,0.27352190017700195,0.7145627737045288,-0.17411844432353973
N,0.2813684344291687,0.4131094813346863,1.695146693236893e-06,0.37199023365974426,0.45121848583221436,-0.038631465286016464,0.42294231057167053,0.5521131157875061,-0.09277334809303284,0.38414663076400757,0.6751454472541809,-0.13840368390083313,0.31944531202316284,0.7531509399414062,-0.18445131182670593,0.45852959156036377,0.43939685821533203,-0.16294889152050018,0.476045161485672,0.628977358341217,-0.22376340627670288,0.4662480354309082,0.7454826831817627,-0.2637659013271332,0.44916650652885437,0.8379483222961426,-0.2902674674987793,0.38275980949401855,0.41900235414505005,-0.16945737600326538,0.4062280058860779,0.6267977952957153,-0.22746478021144867,0.4100338816642761,0.7501421570777893,-0.24785390496253967,0.39718109369277954,0.8335789442062378,-0.26582664251327515,0.3073039650917053,0.44008564949035645,-0.17046009004116058,0.3168795108795166,0.6780304908752441,-0.19891229271888733,0.3319740295410156,0.710250735282898,-0.1891082227230072,0.3337918519973755,0.6840093731880188,-0.18611811101436615,0.2506464719772339,0.48168402910232544,-0.17569349706172943,0.26940101385116577,0.6638574004173279,-0.18785984814167023,0.2933042645454407,0.6712962985038757,-0.1767389327287674,0.3066273629665375,0.6387693285942078,-0.1720254123210907
N,0.29321664571762085,0.42911967635154724,1.556298684590729e-06,0.3932397663593292,0.45930248498916626,-0.03806855157017708,0.44021517038345337,0.5405697226524353,-0.09385719150304794,0.40954089164733887,0.6580898761749268,-0.1437212973833084,0.35687485337257385,0.7407890558242798,-0.1950051188468933,0.4513934850692749,0.43504953384399414,-0.14506836235523224,0.46891623735427856,0.6187747120857239,-0.20488880574703217,0.4634418487548828,0.7376821041107178,-0.24713054299354553,0.450723797082901,0.8326900005340576,-0.2761584222316742,0.3725239932537079,0.42385134100914,-0.15359188616275787,0.3992316722869873,0.6267869472503662,-0.2165212631225586,0.4066184163093567,0.7454281449317932,-0.242623969912529,0.4012536406517029,0.8330371379852295,-0.2631109654903412,0.300230473279953,0.4478480815887451,-0.15819592773914337,0.3206223249435425,0.6719773411750793,-0.19599466025829315,0.34342530369758606,0.734493613243103,-0.19574576616287231,0.34753847122192383,0.7497187256813049,-0.1966458410024643,0.24597273766994476,0.488211989402771,-0.16656911373138428,0.26598361134529114,0.6610591411590576,-0.18424266576766968,0.2995012104511261,0.6913994550704956,-0.1793360859155655,0.32119596004486084,0.6888235807418823,-0.1786436289548874
N,0.31307634711265564,0.4191235899925232,1.4973081761127105e-06,0.3304508626461029,0.47555118799209595,-0.07582725584506989,0.3555735945701599,0.562614381313324,-0.13454081118106842,0.3635116517543793,0.6735243201255798,-0.17647553980350494,0.3607780337333679,0.757665753364563,-0.21582171320915222,0.37362977862358093,0.4106622338294983,-0.170956090092659,0.40518027544021606,0.5898811221122742,-0.23252594470977783,0.4136556088924408,0.7030135989189148,-0.263031929731369,0.4117274284362793,0.7937262058258057,-0.2822880744934082,0.3823377788066864,0.3970744013786316,-0.15564849972724915,0.4203709363937378,0.5992501378059387,-0.2243647426366806,0.4238578677177429,0.7292798161506653,-0.2421937882900238,0.4180530905723572,0.829628586769104,-0.25142091512680054,0.3894072473049164,0.4162108898162842,-0.1407088041305542,0.4185403287410736,0.6205301284790039,-0.199073925614357,0.4233648478984833,0.7293363809585571,-0.20898930728435516,0.42284125089645386,0.8077527284622192,-0.21092620491981506,0.3940238356590271,0.4618617594242096,-0.13020657002925873,0.3993969261646271,0.6279047131538391,-0.17480236291885376,0.3941957354545593,0.6919199824333191,-0.1877429336309433,0.39303335547447205,0.7371518611907959,-0.19366544485092163
N,0.34839874505996704,0.4419991672039032,1.38515542857931e-06,0.315367728471756,0.4942108690738678,-0.10365495085716248,0.31713002920150757,0.5676478147506714,-0.17860203981399536,0.3304499387741089,0.6724268794059753,-0.23187950253486633,0.3365701138973236,0.7492407560348511,-0.28242647647857666,0.32914432883262634,0.4416346848011017,-0.21337011456489563,0.3637491464614868,0.62421715259552,-0.28816941380500793,0.38058924674987793,0.7231965065002441,-0.32415831089019775,0.3897334039211273,0.8038644790649414,-0.34595924615859985,0.37849658727645874,0.414293110370636,-0.18713508546352386,0.41573241353034973,0.6142049431800842,-0.2610871195793152,0.4252741038799286,0.7407580018043518,-0.2777980864048004,0.42594701051712036,0.8329935073852539,-0.2884189486503601,0.42224133014678955,0.41756513714790344,-0.163034588098526,0.4537723660469055,0.6221944093704224,-0.22469362616539001,0.45755723118782043,0.7366718053817749,-0.23349659144878387,0.45267653465270996,0.8143479824066162,-0.23548510670661926,0.46061328053474426,0.4519452750682831,-0.14599952101707458,0.48076331615448,0.6207441091537476,-0.1890076845884323,0.47304242849349976,0.7018033862113953,-0.20078763365745544,0.4630087912082672,0.7556594610214233,-0.20722779631614685
N,0.3090161979198456,0.41042059659957886,1.3676740309165325e-06,0.2870238721370697,0.4712510406970978,-0.09599559009075165,0.2991020679473877,0.5632617473602295,-0.16724136471748352,0.31249645352363586,0.6616918444633484,-0.21582099795341492,0.31779247522354126,0.723099410533905,-0.2596873641014099,0.3504887819290161,0.40126335620880127,-0.21156363189220428,0.3823580741882324,0.5770017504692078,-0.28271010518074036,0.3925798535346985,0.6955969929695129,-0.31701308488845825,0.39610934257507324,0.7893991470336914,-0.33732205629348755,0.401314377784729,0.3820207118988037,-0.18425941467285156,0.42752087116241455,0.5787126421928406,-0.25844335556030273,0.4193958044052124,0.7095027565956116,-0.27589964866638184,0.4032478928565979,0.8008109331130981,-0.28515690565109253,0.44216445088386536,0.40193119645118713,-0.15649136900901794,0.45194730162620544,0.6032907962799072,-0.21090005338191986,0.43270599842071533,0.6919578909873962,-0.21313124895095825,0.4128764569759369,0.7411473989486694,-0.2113925963640213,0.47463929653167725,0.44151678681373596,-0.13534969091415405,0.47675469517707825,0.598835825920105,-0.17176975309848785,0.45545774698257446,0.6658931374549866,-0.17732974886894226,0.437495619058609,0.7079932689666748,-0.17893722653388977
N,0.35222479701042175,0.4520666301250458,9.195153438668058e-07,0.319441556930542,0.4770854413509369,-0.08903353661298752,0.31165993213653564,0.5265089273452759,-0.16048601269721985,0.31801676750183105,0.6321698427200317,-0.213805690407753,0.3255648612976074,0.7236166596412659,-0.2653746008872986,0.35403627157211304,0.40704721212387085,-0.18925067782402039,0.4004364013671875,0.5948023200035095,-0.25967562198638916,0.41033315658569336,0.7015511393547058,-0.29628798365592957,0.4188884496688843,0.7800015211105347,-0.31920385360717773,0.39434850215911865,0.4001491665840149,-0.1703636646270752,0.4301990270614624,0.5977856516838074,-0.23378966748714447,0.4302408993244171,0.7291910648345947,-0.24627217650413513,0.4322756230831146,0.817733645439148,-0.25535061955451965,0.42311546206474304,0.42329829931259155,-0.15279251337051392,0.45778778195381165,0.6226863265037537,-0.20669694244861603,0.45538485050201416,0.7297132611274719,-0.20390018820762634,0.449917733669281,0.791610836982727,-0.19927184283733368,0.44599321484565735,0.47081947326660156,-0.14136290550231934,0.46429696679115295,0.6207982897758484,-0.17678822576999664,0.4560464024543762,0.6949044466018677,-0.17670203745365143,0.4504315257072449,0.7356921434402466,-0.17498989403247833
N,0.3734250068664551,0.46900302171707153,5.208922289057227e-07,0.315849244594574,0.4901116192340851,-0.09336365014314651,0.2930251359939575,0.536759078502655,-0.16480326652526855,0.3112276792526245,0.6387006640434265,-0.21695850789546967,0.3412262201309204,0.7269107103347778,-0.26636478304862976,0.34810465574264526,0.399759978055954,-0.18253563344478607,0.38538846373558044,0.595000684261322,-0.2589246928691864,0.39742010831832886,0.697161078453064,-0.3040925860404968,0.40914079546928406,0.7712743282318115,-0.3325084149837494,0.4070133566856384,0.4056660234928131,-0.16330809891223907,0.4236149489879608,0.6002972722053528,-0.23444880545139313,0.41503414511680603,0.7257691621780396,-0.2508639991283417,0.41435596346855164,0.8152012825012207,-0.25962668657302856,0.4466147720813751,0.4423580467700958,-0.14688266813755035,0.45678237080574036,0.6224666833877563,-0.20900024473667145,0.4480929672718048,0.718938410282135,-0.2047533243894577,0.43999770283699036,0.7819629907608032,-0.19563880562782288,0.4730491042137146,0.4995022416114807,-0.13737605512142181,0.46631354093551636,0.628247857093811,-0.18327663838863373,0.4537171721458435,0.7019040584564209,-0.1837243139743805,0.4469727575778961,0.7496128082275391,-0.17877687513828278
N,0.30230867862701416,0.4112390875816345,1.0993785508617293e-06,0.26494184136390686,0.4748300313949585,-0.10198362916707993,0.26744335889816284,0.5624085664749146,-0.171321302652359,0.3009095788002014,0.6557814478874207,-0.21830789744853973,0.33085066080093384,0.7055532932281494,-0.2588338255882263,0.3399384021759033,0.4010574221611023,-0.1952502727508545,0.373302161693573,0.5787491798400879,-0.2649437189102173,0.37987083196640015,0.6944606900215149,-0.2973197102546692,0.38024377822875977,0.7820926904678345,-0.3156265914440155,0.4120032787322998,0.3804298937320709,-0.16749562323093414,0.44219622015953064,0.5721026659011841,-0.23563049733638763,0.4352049231529236,0.7027357220649719,-0.2517757713794708,0.42527592182159424,0.7943917512893677,-0.26036152243614197,0.46637555956840515,0.3932676315307617,-0.14220201969146729,0.48840945959091187,0.5818480849266052,-0.2004028856754303,0.4732012152671814,0.6948492527008057,-0.20982809364795685,0.46022409200668335,0.7735444903373718,-0.2123415172100067,0.507396399974823,0.42979031801223755,-0.12378823012113571,0.5143671631813049,0.5778428912162781,-0.16628175973892212,0.49073609709739685,0.6565195322036743,-0.1770697683095932,0.4733840823173523,0.7131944894790649,-0.18152977526187897
