T,0.0,0.0,0.0,-0.22572956302463026,-0.17713740026348798,-0.08068229747427116,-0.3920360437621244,-0.5230966495743261,-0.14215274644269443,-0.3980741722530461,-0.8255498847291983,-0.2149474890322867,-0.23866870611166893,-0.9216215257305322,-0.2696294635666931,-0.18517776825056506,-1.0006697355896736,-0.07814266172737637,-0.20239449931352996,-1.3371400034039576,-0.23926088048496583,-0.2644726157704977,-1.236229246552609,-0.31319397638289287,-0.30967022647380504,-1.0361964238388064,-0.33575690222702453,0.00861740331520789,-0.9945834055855497,-0.10358373276703693,-0.15788227856946596,-0.8760924308503665,-0.2990073722077631,-0.21628364681446152,-0.5238645154834136,-0.32994249592340447,-0.2190181937263584,-0.3010376120253325,-0.30012114323823263,0.1730495563589995,-0.8813580510733472,-0.15171668474935412,-0.03014807103618602,-0.6358627068808099,-0.31652617761038154,-0.07559972741973174,-0.34891830859877776,-0.2821057289052804,-0.07512146568422859,-0.20585918062213052,-0.21370064527914953,0.3133511231766676,-0.7230262538838328,-0.21179819180494627,0.13356856610261078,-0.5282953013015054,-0.3000958078117236,0.08181712998127266,-0.33095178719417623,-0.2722369876384708,0.08918899829344572,-0.25191967743063315,-0.22017189597374354
T,0.0,0.0,0.0,-0.27799034046322546,-0.1931351808564721,-0.03883015365358264,-0.467231334839449,-0.538595340815165,-0.07204846477044854,-0.5014341640446516,-0.8551690895120293,-0.12766581292326765,-0.38305388218317066,-1.065955112028313,-0.1749268941089802,-0.27894976204716593,-0.9870705929075263,0.04202833926519985,-0.3486937369234937,-1.2976222122911008,-0.09284543099750808,-0.41510980415900856,-1.2681977231315191,-0.1700526512094135,-0.44930074376858864,-1.1229316264286344,-0.19735979745436497,-0.11727857817455531,-0.993097242232375,0.0018980442055000445,-0.29814045373175563,-1.0631706866468995,-0.18093805502465563,-0.33810000896284287,-0.7167099336946315,-0.2283428676648857,-0.32040927328796764,-0.4340488491131116,-0.206204981052201,0.038701125056412315,-0.9357432086057633,-0.06089384390804852,-0.15856652549835987,-0.8961420116824015,-0.24523645999689764,-0.19180354614676687,-0.5443984460900891,-0.2278510953203316,-0.1755546941591861,-0.29986778597510777,-0.15636954447880352,0.18945903580338092,-0.8296586355791071,-0.1273607612736012,0.0006115772161456107,-0.8316923459972572,-0.23642766986169494,-0.05329054323514556,-0.5692598853198233,-0.2070292198991376,-0.049761200296598314,-0.3893404321726572,-0.14754398853985648
T,0.0,0.0,0.0,-0.28040965087028724,-0.201202191663711,-0.02869710721345561,-0.47537027058257947,-0.5612158863592712,-0.05295511874204139,-0.5092611080315701,-0.8972496703777096,-0.10116237555055005,-0.3854187378825536,-1.1288006545136202,-0.14175182180649937,-0.2829598355224394,-0.9858327967237308,0.08329216630202398,-0.34085431093343116,-1.2754900073340096,-0.04092763466481769,-0.40631260610825354,-1.2799694794524812,-0.11799498997739447,-0.4462913863237933,-1.1827998674254372,-0.14949748429142165,-0.12604890794831616,-0.9913062227508012,0.03773122765794696,-0.2929336695075807,-1.0874386134674077,-0.1391371597531048,-0.32833358221378905,-0.7343652492935139,-0.1878313181431057,-0.3091004245406908,-0.45721361384278614,-0.1660272767526323,0.030683566516841006,-0.9347885280296538,-0.031457426009229544,-0.1595608067005582,-0.9344103868886995,-0.21606775917058427,-0.18918382339997952,-0.5705293441467637,-0.19484904896224337,-0.16800413111651102,-0.32802432995456404,-0.11897690577822363,0.18503593510297234,-0.8262691985778927,-0.10343897364165186,-0.012082372116220982,-0.8571838568861211,-0.21819017975720784,-0.06156811709383599,-0.5869063548261361,-0.18810565241271318,-0.050209128083010486,-0.4076008581049349,-0.1269416593321915
T,0.0,0.0,0.0,-0.2276719782436467,-0.19360995403354375,-0.06681665146845615,-0.38315140950194315,-0.5222242981301192,-0.12463266002187172,-0.4111175652022226,-0.7976734718245153,-0.1970731054015759,-0.28953912351208416,-0.933323260052406,-0.25294353909562933,-0.17145189735657962,-1.0094295689463504,-0.07056822208586466,-0.21703904105529384,-1.333913694220911,-0.2305073294713947,-0.29876160264821494,-1.2304075638518184,-0.30012007630084475,-0.3437703006114228,-1.0452580327216152,-0.3201922644380188,0.01973536703364741,-0.9944859029853548,-0.1029966215535772,-0.20512460917719105,-0.8729165691510182,-0.2923981648541255,-0.26348212941522464,-0.5164061223301719,-0.31663579208548476,-0.24462886790520366,-0.30897218724677344,-0.2854397630214414,0.178204887973305,-0.8721132368908704,-0.15722679339755471,-0.08425968078626007,-0.6333081645264279,-0.3222885488767313,-0.11386214998423319,-0.342942163978027,-0.2812874528045026,-0.08178408806562569,-0.21236457940307135,-0.2102712968218687,0.3051949462831253,-0.7058307259464741,-0.22163543011457648,0.07964161032634322,-0.5284668612536038,-0.31203082627979356,0.039198661098232536,-0.3283876166223569,-0.27949427102443297,0.07100658788943774,-0.2501300128095769,-0.22458950016408258
T,0.0,0.0,0.0,-0.21856600980097707,-0.19648139861878436,-0.06490509296914473,-0.3722559705175023,-0.5242140260230611,-0.11752887528771547,-0.40653616192066294,-0.7965121713595305,-0.18373489475460053,-0.2862183383312364,-0.8873958711246513,-0.2300116557684357,-0.13475840490044627,-1.0192982659329286,-0.06637954476295348,-0.19159604911172198,-1.3437001942016982,-0.2221706328612523,-0.29170497359085973,-1.1966557828594104,-0.2845997289623682,-0.33958215717353635,-0.9875215195930259,-0.2999827605447552,0.060706330744732404,-0.9933929038375916,-0.09739240223255909,-0.2017932098513856,-0.8345309522170846,-0.27278658845457304,-0.2640377586759231,-0.48383434294074423,-0.28881106281018853,-0.2326268009843281,-0.3022299050730659,-0.25599161949599325,0.21159735684398398,-0.8476444071961663,-0.15086208295440318,-0.09238234421923186,-0.5761888786662451,-0.29769906092146936,-0.11240387631057094,-0.3111575983506603,-0.25321813548443317,-0.05810263897854905,-0.217612159019505,-0.18626266009581122,0.3223970914427582,-0.6617434598145545,-0.21558971878844016,0.05490077289966274,-0.46299197412186316,-0.2942538705224369,0.022815994013816846,-0.2790117574576009,-0.26231353050874967,0.07547050180098545,-0.22249848085152302,-0.21051799889550762
T,0.0,0.0,0.0,-0.2264295921757385,-0.1957178025537057,-0.06335510266473407,-0.391227889975431,-0.5155948129590334,-0.12056742590691259,-0.4338892999120826,-0.7883647827542396,-0.19334226148981698,-0.31110214368142813,-0.9025419565132476,-0.24496071573617853,-0.14904248550347768,-1.0225553498494908,-0.07036073209256415,-0.2099821441018774,-1.3563092725925185,-0.23661852382747384,-0.30804144316223786,-1.2044940974057388,-0.30469315818354065,-0.35377282225947854,-0.9958662481592017,-0.32258444106688716,0.042725900167858245,-0.9936321153234955,-0.1042579342429248,-0.2189143826002647,-0.8353147442838124,-0.29061643345021076,-0.27193120653093417,-0.48016460191246585,-0.3083676135014653,-0.23271607259566474,-0.30625581500558935,-0.2751990485208615,0.19495953012263412,-0.8529854578930279,-0.16108742600858877,-0.10351589459882825,-0.5805515983043376,-0.31467177751353403,-0.11733358519622207,-0.30797353816841055,-0.26449196275924225,-0.05927383982741204,-0.22033063100600778,-0.19219397438514674,0.31224062553914483,-0.6711407626558166,-0.22946915728447698,0.053220148653566196,-0.4692114093305458,-0.3106215519603711,0.02979292578314548,-0.2863978971555396,-0.2751921946044587,0.08953449052493699,-0.24213632945486263,-0.21975488936364315
T,0.0,0.0,0.0,-0.23149480328317004,-0.1879866201879076,-0.06531347277280207,-0.39614217808589147,-0.5099536243687267,-0.12181074177533548,-0.43623341756189477,-0.7827876997264238,-0.19481840131404693,-0.31665925013395,-0.9040502094059574,-0.24643201723132008,-0.16878341268227937,-1.0177757630600655,-0.06473138287401031,-0.22905580440600498,-1.3582003016522963,-0.23684125998793565,-0.31857575994876725,-1.1918321427859981,-0.3096102718901184,-0.35571332878935114,-0.9747699394691103,-0.3283979408250277,0.0231312073799985,-0.9948529845504595,-0.0986533647484303,-0.22523060208046394,-0.840557088395719,-0.2910914204997236,-0.27703968724368694,-0.47893221653457874,-0.3114050760518303,-0.2392001244955088,-0.2983368573670544,-0.27703102192459206,0.1773382794169768,-0.8586737883486549,-0.15706249593420663,-0.10940317078822194,-0.5856745724419832,-0.31631517361109435,-0.12385267567460632,-0.305871565917553,-0.267710914406369,-0.06586235044836923,-0.21118955133296377,-0.19356984349040443,0.2970632230976245,-0.6810927816395757,-0.22730966996490873,0.04604548457140299,-0.4731292362733878,-0.31023472791273554,0.022718258291260535,-0.2827982065878462,-0.2752470398432345,0.08254760430548827,-0.23290387234601942,-0.21869991109802991
T,0.0,0.0,0.0,-0.2332346614847149,-0.18335374689125658,-0.06783784613006211,-0.4047471508450155,-0.5220304283491607,-0.1267037700896093,-0.4172880568969591,-0.8214043108097545,-0.19997607672720627,-0.2673421898652672,-0.948758155416499,-0.25763205938611083,-0.2030877638453215,-0.9977911337484906,-0.06399425678406699,-0.24146299413871314,-1.3173541994938276,-0.2287722078578722,-0.30631143773724023,-1.2307649436169992,-0.3104893929886686,-0.3484718570424708,-1.0440453538890895,-0.3384420653773044,-0.014919479925523945,-0.9952778491288516,-0.09591356604880487,-0.1925358393306088,-0.9063512318154071,-0.29082853292475236,-0.23941546783121523,-0.5491006442458353,-0.3234143065140086,-0.2282300465342871,-0.31750639181748486,-0.2947586154284652,0.15063261259344293,-0.8918845109520471,-0.15027279447741598,-0.056653812703728615,-0.6658035774565602,-0.32136986151020897,-0.09459679386269783,-0.35905757960712387,-0.28707909185035035,-0.08632445634025872,-0.19921437251511973,-0.21660534318767596,0.29304796596805327,-0.7406274529060025,-0.21491534439991752,0.10727924730328049,-0.5635415591907222,-0.3102853288367139,0.06017689831973377,-0.3534459478281376,-0.2823640713021893,0.07367358626258327,-0.26221798181505046,-0.22920561248118143
T,0.0,0.0,0.0,-0.2759300865584918,-0.19124759112914633,-0.06348096589067873,-0.4473616578092141,-0.6064825498521784,-0.10239389599213607,-0.4298109827491864,-0.9646843248262756,-0.15867555261478616,-0.25104821857495097,-1.1210787670637854,-0.20418946559131218,-0.26843756283650644,-1.0202931997226203,0.010615151915046892,-0.29182198398252546,-1.3848123062908657,-0.13985770347577473,-0.31829996896406615,-1.3836457605172974,-0.22379321747243988,-0.3350275110977148,-1.2362598022096114,-0.25312210889999687,-0.07584134388507466,-0.996894130635252,-0.021217513112777156,-0.16091007704569318,-1.0999570459689745,-0.22229167633186728,-0.21038512650201563,-0.7314838090109356,-0.26468060614728645,-0.22588386911136132,-0.4330918164459863,-0.23430347141691973,0.1007871948902038,-0.9083701108652359,-0.07935668318852576,-0.007483470480456952,-0.9061942812439743,-0.2754144446409731,-0.07387689219522874,-0.542394144463624,-0.2530238710572323,-0.10630011037191929,-0.2935276553752003,-0.17622579535710045,0.269181963078133,-0.7758466252145351,-0.14359959129872557,0.14844020319757636,-0.7859918504261539,-0.2596158769821338,0.0731503949930291,-0.5324510404982625,-0.23170422474102972,0.04140138900566635,-0.369597669900228,-0.1730476371172412
T,0.0,0.0,0.0,-0.2844331836251632,-0.18782001157755732,-0.06248789408298209,-0.46450540650116745,-0.6153368636096906,-0.09877613622974413,-0.4512000247051716,-0.988690509160498,-0.15312794959619835,-0.2748490997420834,-1.1652720242963532,-0.19740912379607642,-0.28112035092470206,-1.0224437108712574,0.02065111847128977,-0.30495745589667306,-1.3873465965209133,-0.1273992525012032,-0.33730337934716337,-1.3972175822588797,-0.21163704611059223,-0.3587530950660615,-1.2655417563741465,-0.2424595613012598,-0.09055267863875953,-0.995797598340125,-0.013687787673121336,-0.1733783258018568,-1.1259477681218852,-0.2147827677288509,-0.2216929269920928,-0.7517650666379744,-0.2576243075719135,-0.2347562096583921,-0.4511176123528725,-0.22696066993510924,0.08601465581802176,-0.907556267631868,-0.0747779379728045,-0.01933196488531763,-0.9419609585116749,-0.27662515873878263,-0.0824061867864329,-0.563907034399132,-0.2525726461689227,-0.10929830327193438,-0.30686044137326474,-0.1724992838486913,0.2570655005979658,-0.7740681920649073,-0.14142775901624222,0.14251870193198218,-0.8282099220105343,-0.2649225276434062,0.06771520878295487,-0.5631088060292327,-0.23491947330679466,0.03647661140275735,-0.3859047796337419,-0.17354665030855201
